2,0,0,0,2,0,0,4,0
8,6,14,2,0,2,0,6,4
0,0,0,0,0,0,0,8,0
2,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,6,0
0,0,0,2,4,0,6,10,0
0,0,0,0,0,0,4,6,0
4,0,0,0,4,0,12,4,2
2,0,0,0,1,2,6,2,0
6,0,0,0,4,2,0,6,4
6,0,0,0,2,2,0,6,2
12,0,2,0,10,0,0,6,4
12,0,0,0,8,0,0,4,6
0,0,0,0,6,2,0,9,0
0,0,0,0,12,0,0,4,0
4,0,0,0,4,0,2,5,0
4,0,0,0,6,0,0,7,0
8,2,2,0,0,0,0,7,0
4,4,2,2,2,0,0,6,0
6,0,0,0,6,0,0,10,0
2,0,0,0,2,0,0,4,0
4,0,0,0,8,0,0,4,0
4,0,0,0,10,0,0,4,0
0,0,0,0,4,0,2,4,0
0,0,0,0,4,0,2,2,0
0,0,0,0,2,0,2,2,0
0,0,0,0,4,0,0,4,0
0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,4,0
0,0,0,0,4,0,0,0,0
0,0,0,0,2,0,0,2,0
0,0,0,0,4,0,0,2,0
0,0,0,0,4,0,0,0,0
6,6,0,0,2,0,2,2,6
6,4,0,0,6,0,0,2,4
4,4,4,0,4,0,0,10,4
6,0,0,0,4,0,0,10,2
0,0,0,0,4,0,2,4,0
0,0,0,0,2,0,0,4,0
0,0,0,0,0,0,6,4,0
0,0,0,0,0,0,2,6,2
4,4,0,4,6,0,0,6,4
4,4,4,0,2,0,0,6,2
6,0,0,0,10,0,4,4,0
2,0,0,0,4,0,2,4,0
4,0,0,0,3,0,0,4,0
6,4,0,0,7,0,0,4,0
2,0,0,0,3,0,2,4,0
0,0,0,0,7,0,4,2,0
12,0,2,0,2,0,0,18,2
8,0,2,2,2,0,2,14,0
2,0,0,0,4,0,0,6,2
2,0,2,0,4,0,0,4,2
2,0,0,0,2,0,0,4,4
0,2,0,0,6,0,0,6,6
0,0,0,0,2,0,0,4,0
0,0,0,0,3,4,0,6,0
2,0,0,0,0,0,0,6,0
2,0,0,0,6,0,0,6,0
4,0,0,0,2,0,2,2,0
6,0,0,0,8,0,2,2,0
4,0,2,0,6,0,0,2,2
2,0,0,0,2,0,2,6,0
2,2,0,0,4,0,0,4,0
0,0,4,2,2,0,6,4,2
0,0,0,0,2,0,0,2,0
2,0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,2,0
0,0,0,0,2,0,0,2,0
0,0,0,0,0,0,0,2,0
0,0,0,0,2,0,0,2,0
0,0,0,0,4,0,0,0,0
0,0,0,0,2,0,2,2,0
0,0,0,0,2,0,4,0,0
2,4,0,0,8,0,2,6,0
2,4,0,0,6,0,0,4,0
2,0,2,0,6,0,0,6,0
8,2,0,0,4,0,0,4,0
4,0,4,0,4,0,2,2,2
0,2,6,2,0,0,4,4,2
4,0,0,0,2,0,0,2,2
4,0,0,0,0,0,0,4,0
4,0,0,0,4,0,10,6,2
2,0,0,0,2,0,4,6,0
2,0,0,0,2,0,0,6,0
0,0,0,0,4,0,0,4,0
4,0,0,0,0,0,2,8,6
6,0,2,0,0,0,0,6,6
4,0,0,0,6,0,2,12,4
6,2,0,0,4,0,0,10,4
2,0,0,0,2,0,0,2,0
2,0,0,0,0,0,0,2,0
2,2,0,0,4,0,0,6,2
4,0,0,0,0,0,0,6,2
0,2,0,0,2,0,0,2,0
2,2,0,0,4,0,2,0,0
4,4,0,0,4,0,4,4,2
2,0,0,0,8,0,2,2,0
0,0,0,0,2,0,6,0,0
0,0,0,0,2,0,6,2,0
0,0,0,0,2,0,2,5,0
0,0,0,0,4,0,4,6,0
0,0,0,0,0,0,4,5,0
2,0,0,0,6,0,2,8,0
6,0,0,0,4,0,0,4,0
0,0,0,0,0,0,0,4,0
0,0,0,0,5,2,2,2,0
0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,2,6,0
0,2,2,0,3,0,4,6,0
2,0,0,0,0,0,7,6,0
0,0,0,0,0,0,0,0,0
2,0,2,0,7,0,6,4,2
4,0,10,2,10,0,6,5,2
14,0,2,0,6,0,4,8,2
4,0,0,0,2,0,0,6,0
0,0,0,0,10,0,0,2,0
0,0,0,0,4,0,0,2,0
10,6,0,0,0,2,2,12,4
6,8,2,0,2,0,4,8,0
2,0,0,0,2,2,0,10,2
0,2,0,0,4,0,0,10,4
8,0,0,0,2,0,4,0,0
4,0,0,0,0,0,4,2,2
6,0,0,0,6,0,2,9,0
8,0,2,0,2,0,4,2,0
0,0,0,0,6,0,0,6,2
2,0,0,0,2,0,2,4,0
2,0,0,0,4,0,2,8,2
2,0,0,0,0,0,2,8,2
0,0,0,2,2,0,0,6,0
4,0,0,0,0,2,0,8,0
0,2,0,0,8,2,2,2,0
0,2,0,0,4,2,0,3,2
6,0,0,0,2,0,4,6,0
2,2,2,0,5,2,4,6,0
14,6,0,0,2,0,0,3,6
2,0,0,0,4,0,4,2,0
0,0,0,0,0,0,0,0,0
0,0,0,0,4,0,0,4,0
0,2,0,0,4,0,0,4,0
0,2,0,0,4,0,4,2,4
0,0,6,2,5,0,2,4,4
14,6,0,0,0,0,0,5,6
12,4,8,2,2,4,4,10,2
0,0,4,0,8,0,5,6,0
2,0,0,0,2,0,4,6,0
0,2,0,0,4,0,0,2,0
0,0,0,0,6,0,0,4,0
4,8,0,0,4,0,0,6,2
6,14,4,2,2,0,0,4,2
2,4,2,0,8,0,0,6,0
2,0,0,0,2,0,0,10,0
4,8,2,2,2,0,0,10,0
2,6,0,0,2,0,0,8,4
6,0,0,0,4,0,2,6,2
4,2,0,0,3,0,0,4,2
6,0,0,0,14,0,0,2,2
0,0,0,0,0,0,0,4,0
2,0,0,0,10,0,2,6,6
4,0,0,0,5,0,0,4,0
4,0,0,0,10,0,0,6,0
2,0,0,0,4,0,0,8,0
10,4,2,0,14,4,0,6,6
6,8,4,2,14,8,0,6,2
4,0,0,0,6,0,2,5,4
4,0,0,0,4,0,0,3,2
4,0,4,4,6,0,2,5,0
4,0,0,0,6,0,2,7,0
2,2,0,0,4,0,0,7,0
6,4,0,2,9,0,4,6,2
4,2,0,2,0,0,2,6,2
2,2,0,2,4,0,2,10,4
4,2,0,0,10,0,0,4,2
2,0,0,0,7,0,0,8,0
2,0,0,0,0,0,4,6,2
2,2,0,0,2,0,4,4,2
6,0,0,2,0,0,2,8,6
4,0,2,2,2,0,2,4,4
0,2,0,0,6,0,0,6,2
0,0,0,0,6,0,0,6,2
2,2,2,0,10,0,0,6,0
2,2,0,0,4,2,0,6,0
0,0,0,0,0,0,2,4,0
0,2,0,0,0,0,4,6,2
4,4,2,2,0,0,0,3,0
8,10,0,0,0,0,0,6,2
0,0,0,0,0,0,2,6,0
0,0,0,0,0,0,2,4,0
0,0,0,0,0,0,0,4,0
2,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,8,0
2,0,0,0,0,0,2,5,0
6,4,2,2,2,0,0,6,2
4,0,0,0,2,0,0,6,2
4,2,2,2,4,0,0,4,4
6,0,2,0,6,0,0,4,2
0,0,0,2,0,0,2,2,0
0,0,0,0,4,0,0,4,2
0,0,0,0,4,0,2,6,0
2,2,0,0,4,0,0,8,0
0,2,0,0,2,0,0,2,2
2,2,0,0,2,0,0,2,0
0,0,0,0,2,0,0,2,0
2,0,0,0,2,0,0,2,2
0,0,0,0,4,0,0,2,0
0,0,0,0,6,0,0,2,0
0,0,0,0,2,0,3,2,0
0,0,0,0,0,0,7,2,0
0,0,0,0,2,0,0,0,0
2,0,0,0,2,0,0,2,0
0,0,0,0,2,0,2,2,0
0,0,0,0,2,0,6,4,0
0,2,0,0,2,0,0,2,0
2,0,0,0,4,0,0,0,0
4,4,0,0,2,0,3,6,0
6,0,0,0,5,0,0,4,2
2,0,0,0,0,0,0,4,0
0,2,0,0,2,0,4,8,2
4,2,0,0,8,0,2,8,2
2,0,0,0,4,0,6,4,4
6,2,0,0,10,0,10,8,0
4,0,0,0,8,0,12,6,0
2,0,0,0,2,0,2,4,0
4,2,0,0,0,0,0,10,0
8,2,0,0,4,0,4,4,0
2,0,0,0,2,0,4,7,0
10,0,2,0,2,0,0,10,4
6,2,0,0,0,0,0,6,2
2,0,0,0,2,0,0,2,0
2,0,0,0,6,0,0,2,0
2,0,0,0,0,0,2,4,2
2,0,0,0,6,0,0,2,0
4,2,0,0,0,0,2,4,0
2,4,6,2,2,0,0,6,0
0,0,0,0,0,0,2,2,0
4,0,0,0,2,0,0,6,2
2,0,0,0,2,0,0,10,6
2,0,0,0,2,0,2,8,4
6,0,0,0,2,0,0,6,2
4,0,4,0,2,0,0,11,2
2,0,0,0,4,2,0,2,2
4,0,0,0,4,0,6,6,0
2,2,0,0,4,0,2,4,2
0,4,0,0,2,0,2,4,4
4,0,2,0,2,0,2,4,4
4,0,0,0,2,0,0,6,6
0,0,0,0,0,0,0,6,0
0,0,0,0,2,0,4,2,0
0,0,0,0,6,0,0,6,0
4,0,4,2,6,0,0,4,0
4,4,0,0,0,0,2,10,2
0,0,0,0,0,0,2,4,0
2,2,2,0,6,0,5,4,0
6,2,0,0,4,0,4,6,2
0,0,0,0,0,0,0,2,0
0,0,0,0,2,0,0,4,0
2,2,0,2,4,0,5,4,2
2,0,0,0,4,0,4,4,6
